date,airlineName,flightNumber,departureCity,departureAirport,departureTime,arrivalCity,arrivalAirport,arrivalTime,transitCity,transitInterval,lowestPrice,punctualRate
2020/5/20,河北航空 春秋航空,NS8025 9C8847,北京,大兴国际机场,14:15,敦煌,敦煌机场,13:00 +1天,兰州,停留18时35分,639,100% None
2020/5/20,河北航空 东方航空,NS8025 MU2416,北京,大兴国际机场,14:15,敦煌,敦煌机场,00:45 +1天,兰州,停留6时25分,650,100% None
2020/5/20,东方航空 东方航空,MU5231 MU5834,北京,大兴国际机场,20:15,芒市,德宏芒市机场,23:00 +1天,成都,停留22时5分,720,None None
2020/5/20,中国联合航空 昆明航空,KN5255 KY8357,北京,大兴国际机场,14:50,芒市,德宏芒市机场,09:05 +1天,昆明,停留11时20分,788,96.61% 98.32%
2020/5/20,东方航空 东方航空,MU9708 MU5971,北京,大兴国际机场,20:20,芒市,德宏芒市机场,09:55 +1天,昆明,停留7时35分,860,98.32% None
2020/5/20,中国联合航空 东方航空,KN5255 MU5706,北京,大兴国际机场,14:50,芒市,德宏芒市机场,23:40,昆明,停留1时55分,868,96.61% None
2020/5/20,东方航空 昆明航空,MU9708 KY8357,北京,大兴国际机场,20:20,芒市,德宏芒市机场,09:05 +1天,昆明,停留6时45分,940,98.32% 98.32%
2020/5/20,南方航空 东方航空,CZ6159 MU5919,北京,大兴国际机场,14:40,芒市,德宏芒市机场,21:30,昆明,停留2时5分,1150,98.32% 98.32%
2020/5/20,河北航空 东方航空,NS8031 MU2365,北京,大兴国际机场,15:45,鄂尔多斯,伊金霍洛机场,21:30,西安,停留2时10分,655,98.32% 100%
2020/5/20,河北航空 首都航空,NS8031 JD5671,北京,大兴国际机场,15:45,恩施,许家坪机场,09:15 +1天,西安,停留14时10分,557,98.32% 100%
2020/5/20,河北航空 长龙航空,NS8031 GJ8658,北京,大兴国际机场,15:45,恩施,许家坪机场,21:45,西安,停留2时40分,560,98.32% 100%
2020/5/20,中国联合航空 华夏航空,KN2917 G52888,北京,大兴国际机场,7:55,二连浩特,赛乌苏国际机场,16:40,通辽,停留5时25分,1043,94.87% 77%
2020/5/20,中国联合航空 中国联合航空,KN5967 KN5798,北京,大兴国际机场,8:20,佛山,沙堤机场,17:50,泉州,停留5时5分,691,None None
2020/5/20,中国联合航空 中国联合航空,KN5927 KN5920,北京,大兴国际机场,11:50,佛山,沙堤机场,20:40,厦门,停留4时10分,911,97% None
2020/5/20,厦门航空 中国联合航空,MF8128 KN5920,北京,大兴国际机场,13:30,佛山,沙堤机场,20:40,厦门,停留2时45分,1242,100% None
2020/5/20,河北航空 长龙航空,NS8027 GJ8071,北京,大兴国际机场,8:00,赣州,黄金机场T2,19:20,宁波,停留7时15分,802,94.87% 97%
2020/5/20,中国联合航空 长龙航空,KN5991 GJ8071,北京,大兴国际机场,12:45,赣州,黄金机场T2,19:20,宁波,停留2时25分,818,100.00% 97%
2020/5/20,中国联合航空 南方航空,KN5899 CZ3637,北京,大兴国际机场,17:05,赣州,黄金机场T2,14:50 +1天,广州,停留16时55分,900,100% 97%
2020/5/20,厦门航空 南方航空,MF8187 CZ3637,北京,大兴国际机场,8:00,赣州,黄金机场T2,14:50,广州,停留2时15分,950,97% None
2020/5/20,厦门航空 西藏航空,MF8201 TV6075,北京,大兴国际机场,16:00,格尔木,格尔木机场,16:20 +1天,西宁,停留20时35分,924,None None
2020/5/20,东方航空 华夏航空,MU5527 G52667,北京,大兴国际机场,19:05,固原,六盘山机场,09:45 +1天,重庆,停留9时55分,590,100% None
2020/5/20,东方航空 中国国航,MU5147 CA1773,北京,大兴国际机场,12:30,广元,盘龙机场,09:40 +1天,杭州,停留16时10分,850,97% 100%
2020/5/20,首都航空 中国国航,JD5351 CA1773,北京,大兴国际机场,23:05,广元,盘龙机场,09:40 +1天,杭州,停留5时35分,857,100% 100%
2020/5/20,河北航空 春秋航空,NS8039 9C6102,北京,大兴国际机场,16:00,广元,盘龙机场,22:25,贵阳,停留2时5分,1032,93% 97%
2020/5/20,厦门航空 华夏航空,MF8201 G54355,北京,大兴国际机场,16:00,哈密,哈密机场,21:55,西宁,停留1时30分,1210,97% None
2020/5/20,河北航空 春秋航空,NS8027 9C6321,北京,大兴国际机场,8:00,邯郸,邯郸机场,14:30,宁波,停留1时45分,742,94.87% None
2020/5/20,中国联合航空 东方航空,KN5505 MU5613,北京,大兴国际机场,18:00,黑河,黑河机场,14:05 +1天,哈尔滨,停留16时35分,939,100.00% 98.32%
2020/5/20,中国联合航空 东方航空,KN5977 MU5613,北京,大兴国际机场,21:00,黑河,黑河机场,14:05 +1天,上海,停留9时25分,1406,100.00% 98.32%
2020/5/20,河北航空 春秋航空,NS8027 9C8857,北京,大兴国际机场,8:00,淮安,涟水机场,14:10,宁波,停留2时30分,782,94.87% 100%
2020/5/20,河北航空 山东航空,NS8031 SC8858,北京,大兴国际机场,15:45,济南,遥墙国际机场,01:05 +1天,西安,停留5时30分,570,98.32% 100.00%
2020/5/20,中国联合航空 山东航空,KN5969 SC1193,北京,大兴国际机场,10:00,济南,遥墙国际机场,19:50,烟台,停留7时10分,618,100.00% 96.67%
2020/5/20,河北航空 东方航空,NS8031 MU9633,北京,大兴国际机场,15:45,金昌,金川机场,10:00 +1天,西安,停留14时20分,665,98.32% 100%
2020/5/20,中国联合航空 东方航空,KN5969 MU9697,北京,大兴国际机场,10:00,锦州,锦州湾机场,14:30,烟台,停留1时40分,623,100.00% 90%
2020/5/20,东方航空 海南航空,MU5147 HU7461,北京,大兴国际机场,12:30,锦州,锦州湾机场,15:35 +1天,杭州,停留22时35分,889,97% 93%
2020/5/20,首都航空 海南航空,JD5351 HU7461,北京,大兴国际机场,23:05,锦州,锦州湾机场,15:35 +1天,杭州,停留12时,896,100% 93%
2020/5/20,中国联合航空 祥鹏航空,KN5255 8L9902,北京,大兴国际机场,14:50,西双版纳,嘎洒国际机场,23:50,昆明,停留2时5分,636,96.61% 96.61%
2020/5/20,东方航空 东方航空,MU9708 MU5901,北京,大兴国际机场,20:20,西双版纳,嘎洒国际机场,09:15 +1天,昆明,停留7时,650,98.32% None
2020/5/20,东方航空 祥鹏航空,MU9708 8L9908,北京,大兴国际机场,20:20,西双版纳,嘎洒国际机场,07:45 +1天,昆明,停留5时25分,788,98.32% 100.00%
2020/5/20,河北航空 长龙航空,NS8029 GJ8555,北京,大兴国际机场,9:00,西双版纳,嘎洒国际机场,19:55,桂林,停留5时45分,804,93% None
2020/5/20,中国联合航空 四川航空,KN5215 3U8605,北京,大兴国际机场,7:20,九寨沟,黄龙机场,23:00,成都,停留11时45分,1731,93% 96.61%
2020/5/20,河北航空 东方航空,NS8031 MU2321,北京,大兴国际机场,15:45,克拉玛依,克拉玛依机场,19:20 +1天,西安,停留21时15分,965,98.32% 97%
2020/5/20,河北航空 东方航空,NS8031 MU9993,北京,大兴国际机场,15:45,库车,龟兹机场,19:30 +1天,西安,停留21时35分,1025,98.32% 97%
2020/5/20,河北航空 南方航空,NS8031 CZ6850,北京,大兴国际机场,15:45,库尔勒,库尔勒机场,21:15 +1天,西安,停留23时30分,990,98.32% 96.61%
2020/5/20,厦门航空 华夏航空,MF8201 G54355,北京,大兴国际机场,16:00,库尔勒,库尔勒机场,00:10 +1天,西宁,停留1时30分,1150,93% None
2020/5/20,南方航空 东方航空,CZ8823 MU9629,北京,大兴国际机场,12:50,库尔勒,库尔勒机场,20:55,西安,停留1时45分,1235,96.61% None
2020/5/20,河北航空 西藏航空,NS8031 TV6052,北京,大兴国际机场,15:45,拉萨,贡嘎国际机场,08:50 +1天,西安,停留12时5分,1056,98.32% 89.44%
2020/5/20,东方航空 华夏航空,MU5527 G52983,北京,大兴国际机场,19:05,丽江,三义机场,01:55 +1天,重庆,停留2时,690,None None
2020/5/20,南方航空 南方航空,CZ2802 CZ6291,北京,大兴国际机场,11:40,丽江,三义机场,19:00,重庆,停留2时20分,780,100% None
2020/5/20,河北航空 长龙航空,NS8021 GJ8811,北京,大兴国际机场,7:40,丽江,三义机场,14:35,遵义,停留2时15分,800,100% 100%
2020/5/20,南方航空 祥鹏航空,CZ8815 8L9818,北京,大兴国际机场,12:55,丽江,三义机场,19:50,重庆,停留2时,1157,96.61% None
2020/5/20,中国联合航空 南方航空,KN5899 CZ3949,北京,大兴国际机场,17:05,荔波,荔波机场,19:25 +1天,广州,停留21时15分,780,100% 100.00%
2020/5/20,南方航空 华夏航空,CZ8815 G52851,北京,大兴国际机场,12:55,荔波,荔波机场,21:05,重庆,停留3时45分,1030,None None
2020/5/20,东方航空 华夏航空,MU5527 G54867,北京,大兴国际机场,19:05,临汾,临汾尧都机场,13:25 +1天,重庆,停留13时35分,680,None None
2020/5/20,厦门航空 奥凯航空,MF8148 BK3223,北京,大兴国际机场,22:05,临汾,临汾尧都机场,11:20 +1天,长沙,停留8时35分,830,100% None
2020/5/20,中国联合航空 祥鹏航空,KN5255 8L9967,北京,大兴国际机场,14:50,临沧,临沧机场,12:10 +1天,昆明,停留14时40分,828,96.61% None
2020/5/20,中国联合航空 春秋航空,KN5977 9C8967,北京,大兴国际机场,21:00,临沂,临沂启阳机场,09:45 +1天,上海,停留9时,665,100.00% None
2020/5/20,首都航空 长龙航空,JD5351 GJ8635,北京,大兴国际机场,23:05,临沂,临沂启阳机场,14:20 +1天,杭州,停留11时20分,707,100% None
2020/5/20,河北航空 东方航空,NS8019 MU2667,北京,大兴国际机场,9:20,临沂,临沂启阳机场,16:05,杭州,停留3时5分,886,100% 100.00%
2020/5/20,首都航空 东方航空,JD5577 MU9690,北京,大兴国际机场,6:50,柳州,白莲机场,15:00,三亚,停留2时15分,692,96.61% 93%
2020/5/20,中国联合航空 四川航空,KN5215 3U8103,北京,大兴国际机场,7:20,吕梁,吕梁机场,17:20,成都,停留5时5分,1301,93% 100%
2020/5/20,中国联合航空 祥鹏航空,KN5215 8L9693,北京,大兴国际机场,7:20,澜沧,景迈机场,23:10,成都,停留10时35分,821,93% 96.61%
2020/5/20,东方航空 东方航空,MU9708 MU5945,北京,大兴国际机场,20:20,澜沧,景迈机场,09:20 +1天,昆明,停留7时,900,None None
2020/5/20,南方航空 东方航空,CZ6159 MU5949,北京,大兴国际机场,14:40,澜沧,景迈机场,21:50,昆明,停留2时25分,1240,98.32% 100.00%
2020/5/20,中国联合航空 吉祥航空,KN5977 HO1145,北京,大兴国际机场,21:00,龙岩,冠豸山机场,20:00 +1天,上海,停留19时,908,100.00% 100%
2020/5/20,中国联合航空 祥鹏航空,KN5255 8L9929,北京,大兴国际机场,14:50,宁蒗,泸沽湖机场,13:10 +1天,昆明,停留15时20分,805,96.61% 87.56%
2020/5/20,中国联合航空 东方航空,KN5255 MU5937,北京,大兴国际机场,14:50,宁蒗,泸沽湖机场,11:10 +1天,昆明,停留13时20分,898,96.61% 93.10%
2020/5/20,东方航空 祥鹏航空,MU9708 8L9929,北京,大兴国际机场,20:20,宁蒗,泸沽湖机场,13:10 +1天,昆明,停留10时45分,957,98.32% 87.56%
2020/5/20,东方航空 东方航空,MU9708 MU5937,北京,大兴国际机场,20:20,宁蒗,泸沽湖机场,11:10 +1天,昆明,停留8时45分,1050,98.32% 93.10%
2020/5/20,河北航空 深圳航空,NS8031 ZH9247,北京,大兴国际机场,15:45,攀枝花,保安营机场,10:20 +1天,西安,停留14时15分,830,98.32% 97%
2020/5/20,中国联合航空 祥鹏航空,KN5255 8L9933,北京,大兴国际机场,14:50,普洱,思茅机场,08:10 +1天,昆明,停留10时35分,785,96.61% 94.87%
2020/5/20,东方航空 祥鹏航空,MU9708 8L9933,北京,大兴国际机场,20:20,普洱,思茅机场,08:10 +1天,昆明,停留6时,937,98.32% 94.87%
2020/5/20,东方航空 华夏航空,MU5527 G52633,北京,大兴国际机场,19:05,黔江,武陵山机场,10:35 +1天,重庆,停留11时30分,520,93% None
2020/5/20,南方航空 春秋航空,CZ3907 9C8961,北京,大兴国际机场,8:15,黔江,武陵山机场,15:40,上海,停留2时35分,1020,93.10% 98.32%
2020/5/20,河北航空 东海航空,NS8025 DZ6212,北京,大兴国际机场,14:15,庆阳,庆阳机场,14:00 +1天,兰州,停留20时25分,898,100% 100%
2020/5/20,中国联合航空 春秋航空,KN5977 9C8781,北京,大兴国际机场,21:00,庆阳,庆阳机场,10:00 +1天,上海,停留8时20分,993,100.00% 98.32%
2020/5/20,重庆航空 西部航空,OQ2004 PN6449,北京,大兴国际机场,17:30,日喀则,和平机场,11:05 +1天,重庆,停留11时20分,1388,97% None
2020/5/20,首都航空 长龙航空,JD5351 GJ8993,北京,大兴国际机场,23:05,日照,山字河机场,16:15 +1天,杭州,停留13时30分,747,100% 100%
2020/5/20,首都航空 东方航空,JD5351 MU9603,北京,大兴国际机场,23:05,太原,武宿国际机场T2,11:20 +1天,杭州,停留7时55分,642,100% None
2020/5/20,东方航空 中国国航,MU5147 CA1763,北京,大兴国际机场,12:30,太原,武宿国际机场T1,19:55,杭州,停留2时55分,670,97% 63.25%
2020/5/20,厦门航空 中国国航,MF8150 CA1763,北京,大兴国际机场,13:40,太原,武宿国际机场T1,19:55,杭州,停留1时35分,770,100% 63.25%
2020/5/20,中国联合航空 昆明航空,KN5255 KY8303,北京,大兴国际机场,14:50,腾冲,驼峰机场T2,08:10 +1天,昆明,停留10时25分,814,96.61% 100.00%
2020/5/20,东方航空 昆明航空,MU9708 KY8303,北京,大兴国际机场,20:20,腾冲,驼峰机场T2,08:10 +1天,昆明,停留5时50分,966,98.32% 100.00%
2020/5/20,中国联合航空 东方航空,KN5215 MU5770,北京,大兴国际机场,7:20,腾冲,驼峰机场T2,20:30,成都,停留8时20分,1136,93% 96.61%
2020/5/20,河北航空 华夏航空,NS8031 G52907,北京,大兴国际机场,15:45,天水,麦积山机场,07:55 +1天,西安,停留12时55分,540,98.32% 100%
2020/5/20,河北航空 厦门航空,NS8025 MF8282,北京,大兴国际机场,14:15,万州,五桥机场,20:30,兰州,停留2时15分,860,100% None
2020/5/20,河北航空 中国国航,NS8027 CA4517,北京,大兴国际机场,8:00,万州,五桥机场,16:40,宁波,停留3时55分,882,94.87% 93%
2020/5/20,中国联合航空 东方航空,KN5255 MU5927,北京,大兴国际机场,14:50,文山,文山砚山机场,09:15 +1天,昆明,停留11时45分,743,96.61% 94.87%
2020/5/20,中国联合航空 四川航空,KN5215 3U8229,北京,大兴国际机场,7:20,文山,文山砚山机场,20:20,成都,停留8时15分,1171,93% 100%
2020/5/20,中国联合航空 成都航空,KN5215 EU2799,北京,大兴国际机场,7:20,梧州,西江机场,17:10,成都,停留4时45分,911,93% 100%
2020/5/20,东方航空 长龙航空,MU5147 GJ8817,北京,大兴国际机场,12:30,武汉,天河国际机场T3,08:30 +1天,杭州,停留16时5分,680,97% 98.32%
2020/5/20,首都航空 长龙航空,JD5351 GJ8817,北京,大兴国际机场,23:05,武汉,天河国际机场T3,08:30 +1天,杭州,停留5时30分,687,100% 98.32%
2020/5/20,河北航空 南方航空,NS8019 CZ3824,北京,大兴国际机场,9:20,武汉,天河国际机场T3,15:20,杭州,停留2时5分,851,100% 96.61%
2020/5/20,河北航空 南方航空,NS8025 CZ6618,北京,大兴国际机场,14:15,武汉,天河国际机场T3,20:30,兰州,停留1时45分,1600,100% 98.32%
2020/5/20,河北航空 山东航空,NS8031 SC4880,北京,大兴国际机场,15:45,武夷山,武夷山机场,15:05 +1天,西安,停留18时55分,590,98.32% 83.67%
2020/5/20,中国联合航空 山东航空,KN5927 SC4879,北京,大兴国际机场,11:50,武夷山,武夷山机场,08:25 +1天,厦门,停留16时20分,849,97% 100.00%
2020/5/20,厦门航空 山东航空,MF8106 SC4879,北京,大兴国际机场,18:55,武夷山,武夷山机场,08:25 +1天,厦门,停留9时20分,1180,100% 100.00%
2020/5/20,中国联合航空 四川航空,KN5215 3U8681,北京,大兴国际机场,7:20,西昌,青山机场,14:50,成都,停留3时10分,1271,93% None
2020/5/20,中国联合航空 祥鹏航空,KN5255 8L9831,北京,大兴国际机场,14:50,香格里拉(迪庆),香格里拉机场,08:30 +1天,昆明,停留10时40分,888,96.61% 50.00%
2020/5/20,东方航空 祥鹏航空,MU9708 8L9831,北京,大兴国际机场,20:20,香格里拉(迪庆),香格里拉机场,08:30 +1天,昆明,停留6时5分,1040,98.32% 50.00%
2020/5/20,中国联合航空 东方航空,KN5215 MU5780,北京,大兴国际机场,7:20,香格里拉(迪庆),香格里拉机场,22:00,成都,停留10时10分,1066,93% 96.22%
2020/5/20,东方航空 长龙航空,MU5147 GJ8885,北京,大兴国际机场,12:30,襄阳,刘集机场,08:25 +1天,杭州,停留15时50分,887,97% 93%
2020/5/20,首都航空 长龙航空,JD5351 GJ8885,北京,大兴国际机场,23:05,襄阳,刘集机场,08:25 +1天,杭州,停留5时15分,894,100% 93%
2020/5/20,厦门航空 南方航空,MF8187 CZ3361,北京,大兴国际机场,8:00,襄阳,刘集机场,15:25,广州,停留2时10分,1070,98.32% None
2020/5/20,河北航空 长龙航空,NS8017 GJ8060,北京,大兴国际机场,16:20,徐州,观音机场T2,22:50,长春,停留1时55分,654,100% None
2020/5/20,南方航空 长安航空,CZ6122 9H8444,北京,大兴国际机场,15:55,盐城,南洋机场T2,20:55,大连,停留1时40分,730,100.00% None
2020/5/20,河北航空 东方航空,NS8031 MU9023,北京,大兴国际机场,15:45,伊宁,伊宁机场,20:15 +1天,西安,停留21时40分,1095,98.32% 100%
2020/5/20,中国联合航空 东方航空,KN5215 MU2643,北京,大兴国际机场,7:20,宜昌,三峡机场,13:30,成都,停留1时35分,936,93% 97%
2020/5/20,厦门航空 南方航空,MF8187 CZ3311,北京,大兴国际机场,8:00,宜昌,三峡机场,20:35,广州,停留7时25分,970,100.00% None
2020/5/20,河北航空 东海航空,NS8025 DZ6310,北京,大兴国际机场,14:15,宜昌,三峡机场,20:20,兰州,停留1时50分,1005,100% 80.00%
2020/5/20,中国联合航空 祥鹏航空,KN5737 8L9888,北京,大兴国际机场,7:55,宜春,明月山机场,16:00,上海,停留4时5分,823,100.00% 94.87%
2020/5/20,南方航空 祥鹏航空,CZ3907 8L9888,北京,大兴国际机场,8:15,宜春,明月山机场,16:00,上海,停留3时45分,837,93.10% 94.87%
2020/5/20,南方航空 天津航空,CZ8823 GS7627,北京,大兴国际机场,12:50,榆林,榆阳机场,18:45,西安,停留2时15分,755,96.61% None
2020/5/20,厦门航空 东方航空,MF8201 MU2217,北京,大兴国际机场,16:00,玉树,玉树巴塘机场,09:20 +1天,西宁,停留13时40分,1035,90% None
2020/5/20,东方航空 东方航空,MU5231 MU2218,北京,大兴国际机场,20:15,玉树,玉树巴塘机场,15:10 +1天,成都,停留14时25分,1110,97% None
